Timestamp,Driver,Scuderia,Track_Temperature,Speed,Anno,Circuito,Giri_Totali,Lunghezza_Circuito,Posizione,Giro_in_Corso,Distanza_dal_precedente,Distanza_dal_successivo,Metri_Percorsi,Percentuale_Completamento_Giro,Tempo_Trascorso_Dal_Giro,Temperatura_Esterna,Pioggia,Tipo_Gomma
0 days 00:01:09,HAM,Mercedes,47.4,198,2023,Monaco,78,3337,5.0,1.0,-44.94500000000107,-23.258055555554165,2585.9416666666666,77.4930076915393,00:00,25.8,0,MEDIUM
0 days 00:01:09.500000,HAM,Mercedes,47.4,204,2023,Monaco,78,3337,5.0,1.0,-37.656111111112295,-24.03583333333154,2617.4083333333333,78.43597043252423,00:00,25.8,0,MEDIUM
0 days 00:01:10,HAM,Mercedes,47.4,175,2023,Monaco,78,3337,5.0,1.0,-30.50055555555673,-21.146944444442852,2641.852777777778,79.16849798554924,00:00,25.8,0,MEDIUM
0 days 00:01:10.500000,HAM,Mercedes,47.4,141,2023,Monaco,78,3337,5.0,1.0,-26.366388888890015,-14.824444444443088,2662.9752777777776,79.80147670895347,00:00,25.8,0,MEDIUM
0 days 00:01:11,HAM,Mercedes,47.4,127,2023,Monaco,78,3337,5.0,1.0,-24.429166666668152,-11.418611111109385,2678.7549999999997,80.27434821696133,00:00,25.8,0,MEDIUM
0 days 00:01:11.500000,HAM,Mercedes,47.4,110,2023,Monaco,78,3337,5.0,1.0,-24.418055555556748,-8.529722222220244,2694.9438888888885,80.75948123730562,00:00,25.8,0,MEDIUM
0 days 00:01:12,HAM,Mercedes,47.4,104,2023,Monaco,78,3337,5.0,1.0,-25.39583333333485,-6.774166666664314,2713.6661111111107,81.32053074950886,00:00,25.8,0,MEDIUM
0 days 00:01:12.500000,HAM,Mercedes,48.2,104,2023,Monaco,78,3337,5.0,1.0,-26.262500000001637,-6.507499999997435,2720.599444444444,81.52830220091232,00:00,25.8,0,MEDIUM
0 days 00:01:13,HAM,Mercedes,48.2,111,2023,Monaco,78,3337,5.0,1.0,-30.04027777777901,-6.785277777776173,2738.7105555555554,82.07103852428995,00:00,25.8,0,MEDIUM
0 days 00:01:13.500000,HAM,Mercedes,48.2,132,2023,Monaco,78,3337,5.0,1.0,-34.48472222222381,-9.563055555554001,2758.266111111111,82.65706056670994,00:00,25.8,0,MEDIUM
0 days 00:01:14,HAM,Mercedes,48.2,148,2023,Monaco,78,3337,5.0,1.0,-38.02916666666806,-12.374166666665133,2776.355,83.19913095594845,00:00,25.8,0,MEDIUM
0 days 00:01:14.500000,HAM,Mercedes,48.2,167,2023,Monaco,78,3337,5.0,1.0,-39.34027777777965,-16.27416666666477,2801.8327777777777,83.96262444644225,00:00,25.8,0,MEDIUM
0 days 00:01:15,HAM,Mercedes,48.2,161,2023,Monaco,78,3337,5.0,1.0,-35.69583333333503,-15.963055555553638,2827.277222222222,84.72511903572736,00:00,25.8,0,MEDIUM
0 days 00:01:15.500000,HAM,Mercedes,48.2,147,2023,Monaco,78,3337,5.0,1.0,-30.806944444446344,-12.518611111109294,2843.610555555555,85.21458062797588,00:00,25.8,0,MEDIUM
0 days 00:01:16,HAM,Mercedes,48.2,134,2023,Monaco,78,3337,5.0,1.0,-25.362500000002,-9.740833333331466,2858.499444444444,85.66075650118202,00:00,25.8,0,MEDIUM
0 days 00:01:16.500000,HAM,Mercedes,48.2,100,2023,Monaco,78,3337,5.0,1.0,-18.806944444446344,-5.4630555555536375,2877.499444444444,86.23013019012419,00:00,25.8,0,MEDIUM
0 days 00:01:17,HAM,Mercedes,48.2,83,2023,Monaco,78,3337,5.0,1.0,-16.40166666666846,-3.335277777776355,2886.1763888888886,86.49015249891785,00:00,25.8,0,MEDIUM
0 days 00:01:17.500000,HAM,Mercedes,48.2,70,2023,Monaco,78,3337,5.0,1.0,-13.8350000000014,-1.401944444442961,2898.3097222222223,86.8537525388739,00:00,25.8,0,MEDIUM
0 days 00:01:18,HAM,Mercedes,48.2,64,2023,Monaco,78,3337,5.0,1.0,-13.02083333333485,-1.1461111111093487,2906.484722222222,87.09873306030033,00:00,25.8,0,MEDIUM
0 days 00:01:18.500000,HAM,Mercedes,48.2,58,2023,Monaco,78,3337,5.0,1.0,-13.965277777779193,-1.290555555553965,2915.0625,87.3557836379982,00:00,25.8,0,MEDIUM
0 days 00:01:19,HAM,Mercedes,48.2,58,2023,Monaco,78,3337,5.0,1.0,-17.67638888888996,-1.7016666666650053,2923.284722222222,87.60217926947024,00:00,25.8,0,MEDIUM
0 days 00:01:19.500000,HAM,Mercedes,48.2,69,2023,Monaco,78,3337,5.0,1.0,-23.36527777777883,-3.657222222220298,2933.6291666666666,87.91217161122765,00:00,25.8,0,MEDIUM
0 days 00:01:20,HAM,Mercedes,48.2,84,2023,Monaco,78,3337,5.0,1.0,-25.398611111112587,-6.579444444442288,2945.2625,88.26078813305364,00:00,25.8,0,MEDIUM
0 days 00:01:20.500000,HAM,Mercedes,48.2,105,2023,Monaco,78,3337,5.0,1.0,-22.754166666668425,-10.434999999997672,2959.806944444444,88.69664202710351,00:00,25.8,0,MEDIUM
0 days 00:01:21,HAM,Mercedes,48.2,105,2023,Monaco,78,3337,5.0,1.0,-20.687500000001364,-11.768333333331157,2966.8069444444445,88.90641128092433,00:00,25.8,0,MEDIUM
0 days 00:01:21.500000,HAM,Mercedes,48.2,85,2023,Monaco,78,3337,5.0,1.0,-17.66527777777901,-9.39055555555342,2982.5847222222224,89.37922451969501,00:00,25.8,0,MEDIUM
0 days 00:01:22,HAM,Mercedes,48.2,76,2023,Monaco,78,3337,5.0,1.0,-17.85416666666788,-7.012777777775682,2992.2069444444446,89.66757400193121,00:00,25.8,0,MEDIUM
0 days 00:01:22.500000,HAM,Mercedes,48.2,73,2023,Monaco,78,3337,5.0,1.0,-21.40972222222308,-5.446111111109531,3002.8847222222225,89.98755535577533,00:00,25.8,0,MEDIUM
0 days 00:01:23,HAM,Mercedes,48.2,83,2023,Monaco,78,3337,5.0,1.0,-29.42083333333403,-5.768333333331611,3015.8736111111116,90.37679386008726,00:00,25.8,0,MEDIUM
0 days 00:01:23.500000,HAM,Mercedes,48.2,93,2023,Monaco,78,3337,5.0,1.0,-33.85416666666697,-7.090555555553692,3023.1069444444447,90.59355542236874,00:00,25.8,0,MEDIUM
0 days 00:01:24,HAM,Mercedes,48.2,122,2023,Monaco,78,3337,5.0,1.0,-46.63805555555564,-11.307222222220844,3046.7886111111115,91.30322478606867,00:00,25.8,0,MEDIUM
0 days 00:01:24.500000,HAM,Mercedes,48.2,142,2023,Monaco,78,3337,5.0,1.0,-52.9872222222225,-13.53499999999849,3062.605833333334,91.77722005793629,00:00,25.8,0,MEDIUM
0 days 00:01:25,HAM,Mercedes,48.2,164,2023,Monaco,78,3337,5.0,1.0,-58.731666666667024,-16.95722222222048,3082.6502777777782,92.37789265141679,00:00,25.8,0,MEDIUM
0 days 00:01:25.500000,HAM,Mercedes,48.2,183,2023,Monaco,78,3337,5.0,1.0,-64.82055555555553,-20.823888888887268,3108.4725000000003,93.15170812106683,00:00,25.8,0,MEDIUM
0 days 00:01:26,HAM,Mercedes,48.2,206,2023,Monaco,78,3337,5.0,1.0,-72.17611111111137,-23.690555555554056,3148.6058333333335,94.35438517630607,00:00,25.8,0,MEDIUM
0 days 00:01:26.500000,HAM,Mercedes,48.2,214,2023,Monaco,78,3337,5.0,1.0,-74.24277777777797,-24.42388888888763,3162.872500000001,94.78191489361704,00:00,25.8,0,MEDIUM
0 days 00:01:27,HAM,Mercedes,48.2,227,2023,Monaco,78,3337,5.0,1.0,-77.94277777777779,-25.957222222220935,3195.305833333334,95.7538457696534,00:00,25.8,0,MEDIUM
0 days 00:01:27.500000,HAM,Mercedes,48.2,233,2023,Monaco,78,3337,5.0,1.0,-82.19833333333327,-26.6127777777765,3231.372500000001,96.83465687743484,00:00,25.8,0,MEDIUM
0 days 00:01:28,HAM,Mercedes,48.2,248,2023,Monaco,78,3337,5.0,1.0,-85.22055555555562,-27.34611111110962,3266.728055555556,97.89415809276463,00:00,25.8,0,MEDIUM
0 days 00:01:28.500000,HAM,Mercedes,48.2,256,2023,Monaco,78,3337,5.0,1.0,-86.28722222222223,-28.068333333331793,3303.3725,98.99228348816303,00:00,25.8,0,MEDIUM
0 days 00:01:29,HAM,Mercedes,48.2,263,2023,Monaco,78,3337,5.0,1.0,-82.48722222222204,-28.668333333332157,3344.0169444444446,0.2102770286018748,00:00,25.8,0,MEDIUM
0 days 00:01:29.500000,HAM,Mercedes,48.2,266,2023,Monaco,78,3337,5.0,1.0,-75.28722222222223,-28.868333333331975,3370.6169444444445,1.0074001931209011,00:00,25.8,0,MEDIUM
0 days 00:01:30,HAM,Mercedes,48.2,244,2023,Monaco,78,3337,5.0,1.0,-59.02055555555535,-25.190555555554056,3414.994722222222,2.3372706689308425,00:00,25.8,0,MEDIUM
0 days 00:01:30.500000,HAM,Mercedes,48.2,216,2023,Monaco,78,3337,5.0,1.0,-50.54416666666657,-19.805555555553838,3436.5347222222217,2.9827606299736806,00:00,25.8,0,MEDIUM
0 days 00:01:31,HAM,Mercedes,48.2,174,2023,Monaco,78,3337,5.0,1.0,-39.934999999999945,-13.348888888887359,3463.374444444444,3.7870675590184053,00:00,25.8,0,MEDIUM
0 days 00:01:31.500000,HAM,Mercedes,48.2,133,2023,Monaco,78,3337,5.0,1.0,-32.13500000000022,-7.115555555553328,3486.474444444444,4.479306096627033,00:00,25.8,0,MEDIUM
0 days 00:01:32,HAM,Mercedes,48.2,111,2023,Monaco,78,3337,5.0,1.0,-29.357222222221935,-3.604444444442379,3503.307777777778,4.983751207005635,00:00,25.8,0,MEDIUM
0 days 00:01:32.500000,HAM,Mercedes,48.2,103,2023,Monaco,78,3337,5.0,1.0,-30.379444444444744,-1.271111111108894,3518.3633333333332,5.434921586255117,00:00,25.8,0,MEDIUM
0 days 00:01:33,HAM,Mercedes,48.2,98,2023,Monaco,78,3337,5.0,1.0,-33.32388888888863,-0.6044444444423789,3529.3633333333332,5.764558985116369,00:00,25.8,0,MEDIUM
0 days 00:01:33.500000,HAM,Mercedes,48.2,105,2023,Monaco,78,3337,5.0,1.0,-39.55722222222221,-1.1711111111094397,3544.3300000000004,6.213065627809422,00:00,25.8,0,MEDIUM
0 days 00:01:34,HAM,Mercedes,48.2,117,2023,Monaco,78,3337,5.0,1.0,-44.790555555555784,-2.382222222220207,3555.4744444444445,6.547031598574904,00:00,25.8,0,MEDIUM
0 days 00:01:34.500000,HAM,Mercedes,48.2,136,2023,Monaco,78,3337,5.0,1.0,-51.72388888888872,-4.826666666664551,3572.8077777777776,7.066460227083534,00:00,25.8,0,MEDIUM
0 days 00:01:35,HAM,Mercedes,48.2,162,2023,Monaco,78,3337,5.0,1.0,-60.31277777777814,-7.304444444442197,3597.8522222222223,7.816968001864617,00:00,25.8,0,MEDIUM
0 days 00:01:35.500000,HAM,Mercedes,48.2,181,2023,Monaco,78,3337,5.0,1.0,-65.12388888888927,-9.959999999997763,3621.4300000000003,8.523524123464197,00:00,25.8,0,MEDIUM
0 days 00:01:36,HAM,Mercedes,48.2,199,2023,Monaco,78,3337,5.0,1.0,-70.79055555555578,-12.259999999997945,3653.6966666666667,9.490460493457197,00:00,25.8,0,MEDIUM
0 days 00:01:36.500000,HAM,Mercedes,48.2,214,2023,Monaco,78,3337,5.0,1.0,-75.69055555555587,-13.693333333330884,3688.663333333333,10.538307861352502,00:00,25.8,0,MEDIUM
0 days 00:01:37,HAM,Mercedes,48.2,221,2023,Monaco,78,3337,5.0,1.0,-77.91277777777805,-14.315555555553146,3708.307777777778,11.12699364032898,00:00,25.8,0,MEDIUM
0 days 00:01:37.500000,HAM,Mercedes,48.2,231,2023,Monaco,78,3337,5.0,1.0,-80.81194444444463,-15.292222222219607,3738.7977777777783,12.040688575899857,00:00,25.8,0,MEDIUM
0 days 00:01:38,HAM,Mercedes,48.2,238,2023,Monaco,78,3337,5.0,1.0,-82.9230555555555,-15.73666666666395,3765.242222222222,12.833150201445076,00:00,25.8,0,MEDIUM
0 days 00:01:38.500000,HAM,Mercedes,48.2,247,2023,Monaco,78,3337,5.0,1.0,-85.87861111111079,-16.203333333330647,3808.931111111111,14.142376718942492,00:00,25.8,0,MEDIUM
0 days 00:01:39,HAM,Mercedes,48.2,253,2023,Monaco,78,3337,5.0,1.0,-86.32305555555513,-16.29222222222006,3853.731111111111,15.4848999433956,00:00,25.8,0,MEDIUM
0 days 00:01:39.500000,HAM,Mercedes,48.2,258,2023,Monaco,78,3337,5.0,1.0,-82.511944444444,-16.258888888886304,3885.131111111111,16.425864881963165,00:00,25.8,0,MEDIUM
0 days 00:01:40,HAM,Mercedes,48.2,255,2023,Monaco,78,3337,5.0,1.0,-76.511944444444,-15.358888888886213,3910.631111111111,17.19002430659607,00:00,25.8,0,MEDIUM
0 days 00:01:40.500000,HAM,Mercedes,48.2,241,2023,Monaco,78,3337,5.0,1.0,-69.82305555555513,-13.136666666663587,3937.6755555555555,18.000466153897378,00:00,25.8,0,MEDIUM
0 days 00:01:41,HAM,Mercedes,48.2,202,2023,Monaco,78,3337,5.0,1.0,-61.75638888888852,-7.125555555552182,3974.6866666666665,19.109579462591146,00:00,25.8,0,MEDIUM
0 days 00:01:41.500000,HAM,Mercedes,48.2,174,2023,Monaco,78,3337,5.0,1.0,-54.656388888888614,-3.981111111108021,4009.597777777777,20.15576199513866,00:00,25.8,0,MEDIUM
0 days 00:01:42,HAM,Mercedes,48.2,168,2023,Monaco,78,3337,5.0,1.0,-51.55638888888825,-3.0811111111083846,4026.3977777777773,20.65920820430858,00:00,25.8,0,MEDIUM
0 days 00:01:42.500000,HAM,Mercedes,48.2,149,2023,Monaco,78,3337,5.0,1.0,-49.10083333333205,-1.7811111111086575,4053.5088888888886,21.47164785402723,00:00,25.8,0,MEDIUM
0 days 00:01:43,HAM,Mercedes,48.2,144,2023,Monaco,78,3337,5.0,1.0,-48.87861111110942,-1.4477777777751726,4069.6755555555555,21.95611494023241,00:00,25.8,0,MEDIUM
0 days 00:01:43.500000,HAM,Mercedes,48.2,139,2023,Monaco,78,3337,5.0,1.0,-50.25638888888716,-1.1811111111087484,4091.297777777778,22.604068857589983,00:00,25.8,0,MEDIUM
0 days 00:01:44,HAM,Mercedes,48.2,142,2023,Monaco,78,3337,5.0,1.0,-50.92027777777548,-1.7388888888872316,4106.854444444444,23.070256051676484,00:00,25.8,0,MEDIUM
0 days 00:01:44.500000,HAM,Mercedes,48.2,150,2023,Monaco,78,3337,5.0,1.0,-48.79805555555413,-4.216666666664423,4128.343333333333,23.71421436419938,00:00,25.8,0,MEDIUM
0 days 00:01:45,HAM,Mercedes,48.2,154,2023,Monaco,78,3337,5.0,1.0,-44.864722222220735,-6.76111111110913,4150.498888888888,24.378150700895667,00:00,25.8,0,MEDIUM
0 days 00:01:45.500000,HAM,Mercedes,48.2,140,2023,Monaco,78,3337,5.0,1.0,-42.331388888887886,-7.249999999998181,4168.098888888888,24.905570539073654,00:00,25.8,0,MEDIUM
0 days 00:01:46,HAM,Mercedes,48.2,122,2023,Monaco,78,3337,5.0,1.0,-42.031388888888614,-5.5388888888855945,4189.309999999999,25.541204674857614,00:00,25.8,0,MEDIUM
0 days 00:01:46.500000,HAM,Mercedes,48.2,118,2023,Monaco,78,3337,5.0,1.0,-44.63138888888807,-4.738888888886322,4205.109999999999,26.014683847767415,00:00,25.8,0,MEDIUM
0 days 00:01:47,HAM,Mercedes,48.2,131,2023,Monaco,78,3337,5.0,1.0,-49.4647222222211,-6.172222222219716,4226.343333333332,26.650983917690514,00:00,25.8,0,MEDIUM
0 days 00:01:47.500000,HAM,Mercedes,48.2,137,2023,Monaco,78,3337,5.0,1.0,-54.94249999999829,-8.194444444442524,4242.865555555555,27.14610595012152,00:00,25.8,0,MEDIUM
0 days 00:01:48,HAM,Mercedes,48.2,160,2023,Monaco,78,3337,5.0,1.0,-60.520277777776755,-12.583333333331211,4264.998888888887,27.809376352678676,00:00,25.8,0,MEDIUM
0 days 00:01:48.500000,HAM,Mercedes,48.2,178,2023,Monaco,78,3337,5.0,1.0,-62.73138888888752,-17.305555555553838,4286.22111111111,28.445343455532218,00:00,25.8,0,MEDIUM
0 days 00:01:49,HAM,Mercedes,48.2,192,2023,Monaco,78,3337,5.0,1.0,-59.364722222220735,-22.127777777776828,4313.421111111111,29.260446841807337,00:00,25.8,0,MEDIUM
0 days 00:01:49.500000,HAM,Mercedes,48.2,195,2023,Monaco,78,3337,5.0,1.0,-52.364722222220735,-24.794444444443798,4335.365555555555,29.918056804182054,00:00,25.8,0,MEDIUM
0 days 00:01:50,HAM,Mercedes,48.2,169,2023,Monaco,78,3337,5.0,1.0,-44.031388888887705,-22.883333333332303,4356.82111111111,30.561016215496267,00:00,25.8,0,MEDIUM
0 days 00:01:50.500000,HAM,Mercedes,48.2,138,2023,Monaco,78,3337,5.0,1.0,-33.42027777777548,-13.449999999999818,4384.1322222222225,31.379449272466957,00:00,25.8,0,MEDIUM
0 days 00:01:51,HAM,Mercedes,48.2,109,2023,Monaco,78,3337,5.0,1.0,-27.675833333330957,-8.127777777777737,4400.543333333334,31.871241634202395,00:00,25.8,0,MEDIUM
0 days 00:01:51.500000,HAM,Mercedes,48.2,92,2023,Monaco,78,3337,5.0,1.0,-25.364722222219825,-5.638888888888687,4408.721111111112,32.116305397396225,00:00,25.8,0,MEDIUM
0 days 00:01:52,HAM,Mercedes,48.2,79,2023,Monaco,78,3337,5.0,1.0,-22.653611111108148,-2.4055555555560204,4424.187777777779,32.57979555821933,00:00,25.8,0,MEDIUM
0 days 00:01:52.500000,HAM,Mercedes,48.2,77,2023,Monaco,78,3337,5.0,1.0,-22.653611111108148,-1.8611111111113132,4430.176666666668,32.75926480871046,00:00,25.8,0,MEDIUM
0 days 00:01:53,HAM,Mercedes,48.2,69,2023,Monaco,78,3337,5.0,1.0,-26.753611111108512,-0.4055555555560204,4443.254444444446,33.15116704957883,00:00,25.8,0,MEDIUM
0 days 00:01:53.500000,HAM,Mercedes,48.2,77,2023,Monaco,78,3337,5.0,1.0,-31.909166666663623,-1.4611111111125865,4453.243333333335,33.45050444511042,00:00,25.8,0,MEDIUM
0 days 00:01:54,HAM,Mercedes,48.2,87,2023,Monaco,78,3337,5.0,1.0,-38.84249999999611,-4.127777777779556,4466.510000000002,33.84806712616128,00:00,25.8,0,MEDIUM
0 days 00:01:54.500000,HAM,Mercedes,48.2,110,2023,Monaco,78,3337,5.0,1.0,-38.864722222218006,-7.8277777777793744,4481.665555555557,34.302234209036776,00:00,25.8,0,MEDIUM
0 days 00:01:55,HAM,Mercedes,48.2,128,2023,Monaco,78,3337,5.0,1.0,-33.82027777777239,-11.89444444444689,4496.810000000002,34.75606832484274,00:00,25.8,0,MEDIUM
0 days 00:01:55.500000,HAM,Mercedes,48.2,121,2023,Monaco,78,3337,5.0,1.0,-26.598055555549763,-14.05000000000291,4512.332222222225,35.22122332101363,00:00,25.8,0,MEDIUM
0 days 00:01:56,HAM,Mercedes,48.2,93,2023,Monaco,78,3337,5.0,1.0,-21.4758333333275,-10.672222222225173,4524.498888888892,35.58582226217836,00:00,25.8,0,MEDIUM
0 days 00:01:56.500000,HAM,Mercedes,48.2,72,2023,Monaco,78,3337,5.0,1.0,-17.353611111105238,-5.705555555558021,4536.310000000003,35.93976625711727,00:00,25.8,0,MEDIUM
0 days 00:01:57,HAM,Mercedes,48.2,63,2023,Monaco,78,3337,5.0,1.0,-15.242499999994834,-3.4277777777797382,4543.532222222225,36.15619485232918,00:00,25.8,0,MEDIUM
0 days 00:01:57.500000,HAM,Mercedes,48.2,54,2023,Monaco,78,3337,5.0,1.0,-13.331388888883339,-1.5166666666691526,4552.198888888892,36.41590916658351,00:00,25.8,0,MEDIUM
0 days 00:01:58,HAM,Mercedes,48.2,49,2023,Monaco,78,3337,5.0,1.0,-13.242499999994834,-0.8833333333350311,4559.98777777778,36.64931908234283,00:00,25.8,0,MEDIUM
0 days 00:01:58.500000,HAM,Mercedes,48.2,47,2023,Monaco,78,3337,5.0,1.0,-14.275833333328592,-0.816666666668425,4565.798888888891,36.823460859721045,00:00,25.8,0,MEDIUM
0 days 00:01:59,HAM,Mercedes,48.2,46,2023,Monaco,78,3337,5.0,1.0,-20.586944444439723,-1.3500000000012733,4573.976666666669,37.068524622914865,00:00,25.8,0,MEDIUM
0 days 00:01:59.500000,HAM,Mercedes,48.2,51,2023,Monaco,78,3337,5.0,1.0,-24.3202777777733,-2.0166666666673336,4578.376666666669,37.200379582459355,00:00,25.8,0,MEDIUM
0 days 00:02:00,HAM,Mercedes,48.2,64,2023,Monaco,78,3337,5.0,1.0,-27.998055555552128,-3.861111111111313,4586.99888888889,37.45876202843543,00:00,25.8,0,MEDIUM
0 days 00:02:00.500000,HAM,Mercedes,48.2,81,2023,Monaco,78,3337,5.0,1.0,-27.764722222218552,-6.73888888888996,4598.976666666668,37.81770052941769,00:00,25.8,0,MEDIUM
0 days 00:02:01,HAM,Mercedes,48.2,90,2023,Monaco,78,3337,5.0,1.0,-26.253611111107602,-8.516666666668243,4608.710000000002,38.10937968234947,00:00,25.8,0,MEDIUM
0 days 00:02:01.500000,HAM,Mercedes,48.2,81,2023,Monaco,78,3337,5.0,1.0,-25.209166666661986,-8.283333333335577,4620.721111111114,38.469317084540414,00:00,25.8,0,MEDIUM
0 days 00:02:02,HAM,Mercedes,48.2,76,2023,Monaco,78,3337,5.0,1.0,-26.33138888888425,-7.338888888891233,4631.865555555558,38.8032830553059,00:00,25.8,0,MEDIUM
0 days 00:02:02.500000,HAM,Mercedes,48.2,77,2023,Monaco,78,3337,5.0,1.0,-30.064722222218734,-6.983333333335395,4641.998888888891,39.106949022741716,00:00,25.8,0,MEDIUM
0 days 00:02:03,HAM,Mercedes,48.2,81,2023,Monaco,78,3337,5.0,1.0,-33.33138888888516,-7.7500000000027285,4654.4322222222245,39.4795391735758,00:00,25.8,0,MEDIUM
0 days 00:02:03.500000,HAM,Mercedes,48.2,100,2023,Monaco,78,3337,5.0,1.0,-32.542499999995925,-10.550000000002001,4668.98777777778,39.91572603469524,00:00,25.8,0,MEDIUM
0 days 00:02:04,HAM,Mercedes,48.2,109,2023,Monaco,78,3337,5.0,1.0,-30.434999999995853,-12.501388888891597,4677.495833333336,40.17068724403165,00:00,25.8,0,MEDIUM
0 days 00:02:04.500000,HAM,Mercedes,48.2,91,2023,Monaco,78,3337,5.0,1.0,-26.47472222221768,-11.843888888891343,4697.901111111114,40.782172943096015,00:00,25.8,0,MEDIUM
0 days 00:02:05,HAM,Mercedes,48.2,85,2023,Monaco,78,3337,5.0,1.0,-26.163611111106547,-9.899444444447,4704.512222222225,40.98028834948233,00:00,25.8,0,MEDIUM
0 days 00:02:05.500000,HAM,Mercedes,48.2,76,2023,Monaco,78,3337,5.0,1.0,-28.074722222218043,-7.366111111114151,4716.690000000003,41.345220257716605,00:00,25.8,0,MEDIUM
0 days 00:02:06,HAM,Mercedes,48.2,78,2023,Monaco,78,3337,5.0,1.0,-33.31916666666348,-6.166111111113423,4730.223333333336,41.750774148436804,00:00,25.8,0,MEDIUM
0 days 00:02:06.500000,HAM,Mercedes,48.2,87,2023,Monaco,78,3337,5.0,1.0,-39.55249999999705,-7.6327777777796655,4740.856666666669,42.069423634002675,00:00,25.8,0,MEDIUM
0 days 00:02:07,HAM,Mercedes,48.2,100,2023,Monaco,78,3337,5.0,1.0,-47.61916666666366,-10.488333333335504,4753.878888888891,42.45966103952326,00:00,25.8,0,MEDIUM
0 days 00:02:07.500000,HAM,Mercedes,48.2,127,2023,Monaco,78,3337,5.0,1.0,-55.55249999999705,-15.355000000002292,4771.723333333336,42.99440615323153,00:00,25.8,0,MEDIUM
0 days 00:02:08,HAM,Mercedes,48.2,161,2023,Monaco,78,3337,5.0,1.0,-63.59694444444176,-23.477222222223645,4799.045555555558,43.813172177271746,00:00,25.8,0,MEDIUM
0 days 00:02:08.500000,HAM,Mercedes,48.2,178,2023,Monaco,78,3337,5.0,1.0,-68.96361111110855,-28.177222222223463,4820.045555555558,44.44247993873414,00:00,25.8,0,MEDIUM
0 days 00:02:09,HAM,Mercedes,48.2,195,2023,Monaco,78,3337,5.0,1.0,-73.5191666666642,-33.08833333333496,4845.578888888891,45.20763826457569,00:00,25.8,0,MEDIUM
0 days 00:02:09.500000,HAM,Mercedes,48.2,207,2023,Monaco,78,3337,5.0,1.0,-77.30805555555162,-36.77722222222474,4870.601111111114,45.95748010521768,00:00,25.8,0,MEDIUM
0 days 00:02:10,HAM,Mercedes,48.2,223,2023,Monaco,78,3337,5.0,1.0,-81.05249999999614,-40.08833333333678,4902.278888888893,46.906769220524204,00:00,25.8,0,MEDIUM
0 days 00:02:10.500000,HAM,Mercedes,48.2,232,2023,Monaco,78,3337,5.0,1.0,-83.73666666666304,-42.63916666667046,4930.4197222222265,47.75006659341404,00:00,25.8,0,MEDIUM
0 days 00:02:11,HAM,Mercedes,48.2,241,2023,Monaco,78,3337,5.0,1.0,-86.61999999999625,-45.654722222226155,4964.809444444449,48.78062464622261,00:00,25.8,0,MEDIUM
0 days 00:02:11.500000,HAM,Mercedes,48.2,249,2023,Monaco,78,3337,5.0,1.0,-90.03111111110684,-47.07694444444769,5008.453888888892,50.08851929544177,00:00,25.8,0,MEDIUM
0 days 00:02:12,HAM,Mercedes,48.2,251,2023,Monaco,78,3337,5.0,1.0,-91.50888888888494,-47.31027777778036,5027.976111111114,50.67354243665309,00:00,25.8,0,MEDIUM
0 days 00:02:12.500000,HAM,Mercedes,48.2,258,2023,Monaco,78,3337,5.0,1.0,-94.09777777777344,-47.96583333333638,5064.976111111115,51.78232277827733,00:00,25.8,0,MEDIUM
0 days 00:02:13,HAM,Mercedes,48.2,263,2023,Monaco,78,3337,5.0,1.0,-97.00888888888403,-48.61027777778145,5105.553888888893,52.99831851629887,00:00,25.8,0,MEDIUM
0 days 00:02:13.500000,HAM,Mercedes,48.2,270,2023,Monaco,78,3337,5.0,1.0,-97.77555555555045,-49.45472222222543,5153.320555555559,54.429743948323605,00:00,25.8,0,MEDIUM
0 days 00:02:14,HAM,Mercedes,48.2,275,2023,Monaco,78,3337,5.0,1.0,-93.57555555554973,-49.91027777778072,5186.776111111114,55.43230779475918,00:00,25.8,0,MEDIUM
0 days 00:02:14.500000,HAM,Mercedes,48.2,266,2023,Monaco,78,3337,5.0,1.0,-81.68666666666013,-48.97694444444733,5228.820555555559,56.6922551859622,00:00,25.8,0,MEDIUM
0 days 00:02:15,HAM,Mercedes,48.2,253,2023,Monaco,78,3337,5.0,1.0,-68.75333333332674,-45.53250000000298,5262.9983333333375,57.71646189191901,00:00,25.8,0,MEDIUM
0 days 00:02:15.500000,HAM,Mercedes,48.2,239,2023,Monaco,78,3337,5.0,1.0,-56.69777777777108,-40.42138888889349,5289.553888888892,58.51225318815979,00:00,25.8,0,MEDIUM
0 days 00:02:16,HAM,Mercedes,48.2,177,2023,Monaco,78,3337,5.0,1.0,-44.131111111104474,-31.176944444448054,5317.053888888892,59.336346685312925,00:00,25.8,0,MEDIUM
